price,id,name,stats,description,dna,genesis,Species,Rarity Class,Head,Face,Skin,Eyes,Mouth,Earrings,Headgear,Body,Legs,LegAccessories,Background,Perk 1,Perk 2,collectionName,gameName,level,character_tokens,health,shield,talent_points_available,talent_points_total,earn_rate,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
1.67,7131,Genesis Space Ape #7131,https://metadata.verko.io/dynamic/1/7131,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000000011a050044111009,True,Genesis Space Ape,Silver,Default,None,Black,Angry,Phoneme Vuh,Silver Stud,None,Hoodie Blue,Company Pants Yellow,Dual Grenades 1 Black,Artic,Precision Weapons Proficiency,Cool Moves,Genesis Space Ape,Cantina Royale,1,19,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0
6.92,4638,Genesis Space Ape #4638,https://metadata.verko.io/dynamic/1/4638,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000121f1d0440751d210a,True,Genesis Space Ape,Gold,Default,None,Zombie,Blindfold Brown,Small Grin,Gold Hoop,Fluffy Hat Brown,Mercenary Armor Orange,Rogue Pants Red,Pilot Bags Green,Golden,Black Widow,Perseverance,Genesis Space Ape,Cantina Royale,6,504,3325,1779,0,0,1.48,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3.0,6806,Genesis Space Ape #6806,https://metadata.verko.io/dynamic/1/6806,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000020f070524751a0909,True,Genesis Space Ape,Silver,Default,None,Brown,Eyepatch,Bored Pipe,Silver Stud,Army Hat Black,Mercenary Armor Orange,Pilot Pants Green,Dagger Holster Brown,Artic,Black Widow,Cool Moves,Genesis Space Ape,Cantina Royale,2,40,2754,1427,0,0,1.08,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0
2.0,9560,Genesis Space Ape #9560,https://metadata.verko.io/dynamic/1/9560,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000f0d180e524a0e0e09,True,Genesis Space Ape,Silver,Default,None,Tan,Cyborg Blue,Phoneme L,Silver Double Stud,Headband Brown,Tactical Vest Orange,Company Pants Orange,Dual Grenades 1 Green,Artic,Explosive Weapons Proficiency,Resilience,Genesis Space Ape,Cantina Royale,5,1263,3064,1587,0,0,1.37,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0
15.0,1768,Genesis Space Ape #1768,https://metadata.verko.io/dynamic/1/1768,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300001e0417044f7c22220b,True,Genesis Space Ape,Epic,Default,None,Radioactive,Blue Beams,Phoneme Ooo,Gold Hoop,Headband Red,Mercenary Armor Mk.2 Green,Mercenary Pants Orange,Pilot Bags Red,Outworld,Overshield,Automatic Weapons Proficiency,Genesis Space Ape,Cantina Royale,11,4430,4449,2449,25,25,2.2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
2.7,6575,Genesis Space Ape #6575,https://metadata.verko.io/dynamic/1/6575,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000017130910293e0c0e09,True,Genesis Space Ape,Silver,Default,None,Chrome,Laser Eyes,Unshaven,Ear Tag,Cap Blue,Tank Shirt Blue,Company Pants Blue,Dual Grenades 1 Green,Artic,Resilience,Hodler,Genesis Space Ape,Cantina Royale,5,595,3064,1587,0,0,1.37,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
7.0,4428,Genesis Space Ape #4428,https://metadata.verko.io/dynamic/1/4428,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200000c150904365614190a,True,Genesis Space Ape,Gold,Default,None,Red,Sad,Unshaven,Gold Hoop,Combat Helmet Brown,Company Armor Mk.2 Orange,Titan Pants Blue,Quad Grenades 2 Blue,Golden,Perseverance,Scatter Weapons Proficiency,Genesis Space Ape,Cantina Royale,3,9,2941,1573,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0
4.3,5087,Genesis Space Ape #5087,https://metadata.verko.io/dynamic/1/5087,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200000c061d0023691b270a,True,Genesis Space Ape,Gold,Default,None,Red,Closed,Small Grin,None,Army Hat Green,Pilot Armor Black,Pilot Pants Brown,Tactical Bags Blue,Golden,Cold Blooded,Perseverance,Genesis Space Ape,Cantina Royale,6,4587,3325,1779,0,0,1.48,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
3.66,5609,Genesis Space Ape #5609,https://metadata.verko.io/dynamic/1/5609,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000050f1b054178080909,True,Genesis Space Ape,Silver,Default,None,Dark Brown,Eyepatch,Phoneme Wah,Silver Stud,Beanie Black,Mercenary Armor Blue,Tactical Pants Orange,Dagger Holster Brown,Artic,Scavenger,Resilience,Genesis Space Ape,Cantina Royale,3,1,2836,1469,0,0,1.17,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0
4.0,3147,Genesis Space Ape #3147,https://metadata.verko.io/dynamic/1/3147,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00020000051717063f5623380a,True,Genesis Space Ape,Gold,Default,None,Dark Brown,Sleepy,Phoneme Ooo,Gold Stud,Fluffy Hat Green,Company Armor Mk.2 Orange,Mercenary Pants Black,Waistband Green,Golden,Grounded,Nano Meds,Genesis Space Ape,Cantina Royale,9,513,3864,2067,15,15,1.88,0,2,10,0,3,0,0,0,10,0,0,0,0,1,0,0,0,1,1,0,0
1.48,10780,Genesis Space Ape #10780,https://metadata.verko.io/dynamic/1/10780,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000002191700002e080308,True,Genesis Space Ape,Bronze,Default,None,Brown,Wide Eyed,Phoneme Ooo,None,None,Leather Vest Black,Tactical Pants Orange,Company Bags Green,Desert,Perseverance,Black Widow,Genesis Space Ape,Cantina Royale,2,20,2652,1376,0,0,1.08,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
5.5,9093,Genesis Space Ape #9093,https://metadata.verko.io/dynamic/1/9093,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100000b191a002732223209,True,Genesis Space Ape,Silver,Default,None,Pink,Wide Eyed,Phoneme Vuh,None,Cap Green,Large Vest Red,Mercenary Pants Orange,Titan Bags Black,Artic,Adrenaline Rush,Scatter Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
3.2,7080,Genesis Space Ape #7080,https://metadata.verko.io/dynamic/1/7080,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0001000000011c032a39090409,True,Genesis Space Ape,Silver,Default,None,Black,Angry,Rage,Silver Hoop,Captain Hat Black,T Shirt Green,Tactical Pants Blue,Company Bags Blue,Artic,Nano Meds,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,2,5,2754,1427,0,0,1.08,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
15.0,696,Genesis Space Ape #696,https://metadata.verko.io/dynamic/1/696,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000400001b041b0d51601a2e0c,True,Genesis Space Ape,Legendary,Default,None,Iridescent,Blue Beams,Phoneme Wah,Gold Double Hoop,Headband White,Titan Armor Mk.2 Green,Pilot Pants Green,Tech Belt Red,Neon,Perseverance,Hodler,Genesis Space Ape,Cantina Royale,5,126,3405,1980,0,0,1.37,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3.0,4477,Genesis Space Ape #4477,https://metadata.verko.io/dynamic/1/4477,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200000f24120236690c330a,True,Genesis Space Ape,Gold,Default,None,Tan,Holographic Red,Grin,Gold Cross,Combat Helmet Brown,Pilot Armor Black,Company Pants Blue,Titan Bags Blue,Golden,Hodler,Grounded,Genesis Space Ape,Cantina Royale,3,52,2941,1573,0,0,1.17,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,2414,Genesis Space Ape #2414,https://metadata.verko.io/dynamic/1/2414,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300000d2b09003a82142f0b,True,Genesis Space Ape,Epic,Default,None,Robot,Space Goggles Black,Unshaven,None,Fawks Hawk White,Cyborg Body Brown,Titan Pants Blue,Tech Belt Blue,Outworld,Stonewall,Adrenaline Rush,Genesis Space Ape,Cantina Royale,8,3661,3799,2092,10,10,1.74,3,0,0,10,10,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0
5.0,14089,Genesis Space Ape #14089,https://metadata.verko.io/dynamic/1/14089,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00000000021709000047180608,True,Genesis Space Ape,Bronze,Default,None,Brown,Sleepy,Unshaven,None,None,Hoodie Red,Pilot Pants White,Company Bags Black,Desert,Overachiever,Nano Meds,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.98,2743,Genesis Space Ape #2743,https://metadata.verko.io/dynamic/1/2743,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000200001d061d06435509110a,True,Genesis Space Ape,Gold,Default,None,Oil,Closed,Small Grin,Gold Stud,Beanie Brown,Company Armor Mk.2 Black,Tactical Pants Blue,Dual Grenades 2 Blue,Golden,Overshield,Brawler,Genesis Space Ape,Cantina Royale,9,16674,3864,2067,15,15,1.88,0,0,0,0,0,11,0,0,0,0,0,2,0,0,1,11,0,0,0,0,0
6.0,764,Genesis Space Ape #764,https://metadata.verko.io/dynamic/1/764,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00030000061311044f791d110b,True,Genesis Space Ape,Epic,Default,None,Death Bot,Laser Eyes,Dumbfounded,Gold Hoop,Headband Red,Mercenary Armor Red,Rogue Pants Red,Dual Grenades 2 Blue,Outworld,Cool Moves,Perseverance,Genesis Space Ape,Cantina Royale,1,15,2900,1600,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0
9.99,4649,Genesis Space Ape #4649,https://metadata.verko.io/dynamic/1/4649,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0002000014131202395a102b0a,True,Genesis Space Ape,Gold,Default,None,Hyena,Laser Eyes,Grin,Gold Cross,Fawks Hawk Black,Titan Armor Red,Company Pants Red,Tech Belt Grey,Golden,Escape Artist,Perseverance,Genesis Space Ape,Cantina Royale,2,8,2856,1528,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
2.08,5675,Genesis Space Ape #5675,https://metadata.verko.io/dynamic/1/5675,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",00010000110f11030075240509,True,Genesis Space Ape,Silver,Default,None,White,Eyepatch,Dumbfounded,Silver Hoop,None,Mercenary Armor Orange,Mercenary Pants Green,Company Bags Brown,Artic,Precision Weapons Proficiency,Elemental Weapons Proficiency,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
25.0,2603,Genesis Space Ape #2603,https://metadata.verko.io/dynamic/1/2603,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000300000e191606397d0f080b,True,Genesis Space Ape,Epic,Default,None,Solid Gold,Wide Eyed,Jovial,Gold Stud,Fawks Hawk Black,Mercenary Armor Mk.2 Blue,Company Pants Green,Dagger Holster Black,Outworld,Automatic Weapons Proficiency,Hodler,Genesis Space Ape,Cantina Royale,1,0,2900,1600,0,0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
7.95,11932,Genesis Space Ape #11932,https://metadata.verko.io/dynamic/1/11932,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000000171a000041063108,True,Genesis Space Ape,Bronze,Default,None,Black,Sleepy,Phoneme Vuh,None,None,Tank Shirt Red,Tactical Pants Black,Titan Bags Brown,Desert,Perseverance,Cold Blooded,Genesis Space Ape,Cantina Royale,1,0,2600,1350,0,0,1.0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
7.0,5860,Genesis Space Ape #5860,https://metadata.verko.io/dynamic/1/5860,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",000100001d0f1a0c00391a1009,True,Genesis Space Ape,Silver,Default,None,Oil,Eyepatch,Phoneme Vuh,Silver Double Hoop,None,T Shirt Green,Pilot Pants Green,Dual Grenades 1 Black,Artic,Galvanized,Overachiever,Genesis Space Ape,Cantina Royale,1,0,2700,1400,0,0,1.0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3,14043,Genesis Space Ape #14043,https://metadata.verko.io/dynamic/1/14043,"Space Apes are in-game playable and tradable character NFTs inside the Cantina Royale Game. Each Space Ape belongs to a certain rarity: Bronze, Silver, Gold, Epic, Legendary. They come with 3 Base Stats: Vitality, Defence, Agility, and 2 randomly assigned Special Perks. Every Space Ape comes with a unique ID which remains permanent within the game and on-chain.",0000000011061b000049063408,True,Genesis Space Ape,Bronze,Default,None,White,Closed,Phoneme Wah,None,None,Tactical Vest Brown,Tactical Pants Black,Titan Bags Red,Desert,Cool Moves,Overshield,Genesis Space Ape,Cantina Royale,2,14,2652,1376,0,0,1.08,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
