identifier,nonce,originalUrl,thumbnailUrl,id,rank,stats,Species,Rarity Class,Head,Face,Skin,Eyes,Mouth,Earrings,Headgear,Body,Legs,LegAccessories,Background,Perk 1,Perk 2
CEA-2d29f9-0736,1846,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/961.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-21ddd45b,961,886,https://metadata.verko.io/dynamic/2/961,Genesis Cantina Elrond Ape,Silver,Default,Zombie Closed,Zombie,None,None,None,Dandy,T Shirt Brown,Company Pants Green,Pilot Bags Blue,Artic,Nano Meds,Resilience
CEA-2d29f9-0737,1847,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/267.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-2eaae4ba,267,464,https://metadata.verko.io/dynamic/2/267,Genesis Cantina Elrond Ape,Epic,Default,Grey Open,Augmented,None,Bone,None,Paint,Titan Armor Blue,Titan Pants Green,Waistband Red,Outworld,Overshield,Stonewall
CEA-2d29f9-0738,1848,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1144.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-f9d92d0e,1144,1026,https://metadata.verko.io/dynamic/2/1144,Genesis Cantina Elrond Ape,Silver,Default,Blue Closed,Blue,Monolaser,None,None,Sponge,Large Vest Red,Mercenary Pants Blue,Tech Belt Red,Artic,Resilience,Grounded
CEA-2d29f9-0739,1849,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/986.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-2d4fade9,986,1359,https://metadata.verko.io/dynamic/2/986,Genesis Cantina Elrond Ape,Silver,Default,Blue Closed,Blue,Funny Nose,None,None,None,Tactical Vest Blue,Rogue Pants Red,Dagger Holster Brown,Artic,Black Widow,Scatter Weapons Proficiency
CEA-2d29f9-073a,1850,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/148.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-10574d8a,148,547,https://metadata.verko.io/dynamic/2/148,Genesis Cantina Elrond Ape,Epic,Default,Zombie Closed,Zombie,None,None,None,Welding Helmet,Mercenary Armor Mk.2 Black,Company Pants Red,Quad Grenades 2 Green,Outworld,Perseverance,Black Widow
CEA-2d29f9-073b,1851,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/337.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-a5906c62,337,294,https://metadata.verko.io/dynamic/2/337,Genesis Cantina Elrond Ape,Epic,Default,Gold Open,Gold,Green Visor,Pipe,Punk,Wizzard,Mercenary Armor Blue,Rogue Pants Blue,Company Bags Green,Outworld,Overachiever,Automatic Weapons Proficiency
CEA-2d29f9-073c,1852,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/462.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-d57acbfa,462,564,https://metadata.verko.io/dynamic/2/462,Genesis Cantina Elrond Ape,Gold,Default,Camo Closed,Camo,None,None,Tribal,Japanese Headband,Company Armor Yellow,Pilot Pants Orange,Dual Grenades 2 Orange,Golden,Stonewall,Cool Moves
CEA-2d29f9-073d,1853,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1208.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-1513da3c,1208,813,https://metadata.verko.io/dynamic/2/1208,Genesis Cantina Elrond Ape,Silver,Default,Blue Open,Blue,Funny Nose,Octopus Tentacle,None,Tennis Headband,Mercenary Armor Orange,Tactical Pants Black,Tech Belt Grey,Artic,Escape Artist,Grounded
CEA-2d29f9-073e,1854,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1421.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-f599b3e9,1421,1917,https://metadata.verko.io/dynamic/2/1421,Genesis Cantina Elrond Ape,Bronze,Default,Blue Closed,Blue,None,None,None,None,Tank Shirt Red,Tactical Pants Blue,Tactical Bags Green,Desert,Escape Artist,Cool Moves
CEA-2d29f9-073f,1855,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1779.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-d503e574,1779,1675,https://metadata.verko.io/dynamic/2/1779,Genesis Cantina Elrond Ape,Bronze,Default,Camo Closed,Camo,Steampunk,Mustache,None,None,Tactical Vest Black,Pilot Pants Black,None,Desert,Grounded,Resilience
CEA-2d29f9-0740,1856,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1613.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-c6a5d06b,1613,1329,https://metadata.verko.io/dynamic/2/1613,Genesis Cantina Elrond Ape,Bronze,Default,Camo Open,Camo,Monolaser,Candy Cane,None,None,T Shirt Black,Tactical Pants Red,Tactical Bags Blue,Desert,Overshield,Adrenaline Rush
CEA-2d29f9-0741,1857,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/69.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-07529f4c,69,4,https://metadata.verko.io/dynamic/2/69,Genesis Cantina Elrond Ape,Legendary,Augmented,Zombie Open,Zombie,MetaScreen Red,Exotic Flower,Tribal,Party,Titan Armor Mk.2 Neon,Mercenary Pants Black,Pilot Bags Red,Neon,Perseverance,Adrenaline Rush
CEA-2d29f9-0742,1858,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1786.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-eb04861a,1786,1642,https://metadata.verko.io/dynamic/2/1786,Genesis Cantina Elrond Ape,Bronze,Default,Blue Open,Blue,None,Rose,None,None,Tank Shirt Brown,Pilot Pants Black,Titan Bags Blue,Desert,Perseverance,Elemental Weapons Proficiency
CEA-2d29f9-0743,1859,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/515.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-11be599a,515,941,https://metadata.verko.io/dynamic/2/515,Genesis Cantina Elrond Ape,Gold,Default,Camo Open,Camo,Monolaser,Rose,Punk,None,Company Armor Orange,Tactical Pants Brown,Tactical Bags Brown,Golden,Scatter Weapons Proficiency,Overshield
CEA-2d29f9-0744,1860,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/966.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-eb65dda1,966,503,https://metadata.verko.io/dynamic/2/966,Genesis Cantina Elrond Ape,Silver,Default,Blue Open,Blue,Green Visor,Party Blower,Tribal,Tennis Headband,Hoodie Black,Pilot Pants Brown,Tech Belt Grey,Artic,Galvanized,Overshield
CEA-2d29f9-0745,1861,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1263.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-1de8bbd0,1263,780,https://metadata.verko.io/dynamic/2/1263,Genesis Cantina Elrond Ape,Silver,Default,Camo Closed,Camo,Cyborg,None,Tribal,Black Beanie,Pilot Armor Black,Mercenary Pants Black,Dagger Holster Brown,Artic,Adrenaline Rush,Perseverance
CEA-2d29f9-0746,1862,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/225.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-569fba51,225,264,https://metadata.verko.io/dynamic/2/225,Genesis Cantina Elrond Ape,Epic,Default,Grey Open,Augmented,None,Lollipop,Tribal,Paint,Company Armor Green,Company Pants Blue,Tech Belt Orange,Outworld,Scatter Weapons Proficiency,Automatic Weapons Proficiency
CEA-2d29f9-0747,1863,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/2002.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-3534a339,2002,1684,https://metadata.verko.io/dynamic/2/2002,Genesis Cantina Elrond Ape,Bronze,Default,Blue Closed,Blue,None,None,Tribal,None,T Shirt Green,Company Pants Black,Titan Bags Black,Desert,Explosive Weapons Proficiency,Overshield
CEA-2d29f9-0748,1864,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1032.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-1b77b67e,1032,594,https://metadata.verko.io/dynamic/2/1032,Genesis Cantina Elrond Ape,Silver,Default,Red Open,Red,Steampunk,Wheat,None,Sponge,Pilot Armor Brown,Company Pants Green,Pilot Bags Green,Artic,Cold Blooded,Perseverance
CEA-2d29f9-0749,1865,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/542.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-c400545b,542,106,https://metadata.verko.io/dynamic/2/542,Genesis Cantina Elrond Ape,Gold,Augmented,Grey Open,Augmented,Green Visor,Cigar,Punk,Dandy,Rogue Armor Orange,Pilot Pants Orange,Tech Belt Orange,Golden,Black Widow,Automatic Weapons Proficiency
CEA-2d29f9-074a,1866,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1398.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-2259947e,1398,984,https://metadata.verko.io/dynamic/2/1398,Genesis Cantina Elrond Ape,Silver,Default,Grey Closed,Augmented,Funny Nose,None,Punk,Skull,Hoodie Red,Rogue Pants Black,None,Artic,Galvanized,Scavenger
CEA-2d29f9-074b,1867,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/287.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-f1e7c5a0,287,486,https://metadata.verko.io/dynamic/2/287,Genesis Cantina Elrond Ape,Epic,Augmented,Gold Closed,Gold,None,None,None,Welding Helmet,Titan Armor Mk.2 Blue,Company Pants Orange,Mortars Green,Outworld,Overshield,Escape Artist
CEA-2d29f9-074c,1868,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/516.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-da9d636f,516,356,https://metadata.verko.io/dynamic/2/516,Genesis Cantina Elrond Ape,Gold,Augmented,Gold Open,Gold,None,Cigar,Punk,Paint,Company Armor Red,Company Pants Yellow,Mortars Brown,Golden,Overshield,Automatic Weapons Proficiency
CEA-2d29f9-074d,1869,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/639.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-2ff357ab,639,471,https://metadata.verko.io/dynamic/2/639,Genesis Cantina Elrond Ape,Gold,Default,Platinum Closed,Platinum,Zorro Mask,None,None,Green Dad Hat,Company Armor Red,Pilot Pants Orange,Mortars Green,Golden,Elemental Weapons Proficiency,Nano Meds
CEA-2d29f9-074e,1870,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1782.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-2f6534f2,1782,2039,https://metadata.verko.io/dynamic/2/1782,Genesis Cantina Elrond Ape,Bronze,Default,Camo Closed,Camo,None,None,None,None,Hoodie Green,Pilot Pants Brown,None,Desert,Cold Blooded,Grounded
CEA-2d29f9-074f,1871,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1066.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-c036a8d4,1066,509,https://metadata.verko.io/dynamic/2/1066,Genesis Cantina Elrond Ape,Silver,Default,Platinum Closed,Platinum,Cyborg,Mustache,None,Skull,Bandolier,Mercenary Pants Orange,Dual Grenades 2 Orange,Artic,Explosive Weapons Proficiency,Escape Artist
CEA-2d29f9-0750,1872,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1531.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-17497e39,1531,1523,https://metadata.verko.io/dynamic/2/1531,Genesis Cantina Elrond Ape,Bronze,Default,Camo Open,Camo,None,Bone,Punk,None,Bandolier,Company Pants Black,Company Bags Green,Desert,Scatter Weapons Proficiency,Overshield
CEA-2d29f9-0751,1873,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1050.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-631d611e,1050,1236,https://metadata.verko.io/dynamic/2/1050,Genesis Cantina Elrond Ape,Silver,Default,Blue Closed,Blue,None,None,None,Dandy,Tank Shirt Red,Rogue Pants Red,Tech Belt Blue,Artic,Cold Blooded,Hodler
CEA-2d29f9-0752,1874,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1207.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-06865678,1207,869,https://metadata.verko.io/dynamic/2/1207,Genesis Cantina Elrond Ape,Silver,Default,Gold Closed,Gold,None,None,Tribal,Alien Headband,Company Armor Mk.2 Black,Pilot Pants Blue,Company Bags Black,Artic,Stonewall,Scavenger
CEA-2d29f9-0753,1875,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/367.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-5d0bfa05,367,62,https://metadata.verko.io/dynamic/2/367,Genesis Cantina Elrond Ape,Epic,Default,Grey Open,Augmented,3D Glasses,Bubble Gum,Punk,Wizzard,Pilot Armor Mk.2 Brown,Cyborg Legs Red,Mortars Brown,Outworld,Precision Weapons Proficiency,Automatic Weapons Proficiency
CEA-2d29f9-0754,1876,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1869.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-68284aa1,1869,1316,https://metadata.verko.io/dynamic/2/1869,Genesis Cantina Elrond Ape,Bronze,Default,Red Closed,Red,Steampunk,None,Tribal,None,T Shirt Green,Tactical Pants Green,Company Bags Black,Desert,Cool Moves,Stonewall
CEA-2d29f9-0755,1877,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1195.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-0a77a72a,1195,1283,https://metadata.verko.io/dynamic/2/1195,Genesis Cantina Elrond Ape,Silver,Default,Platinum Closed,Platinum,Monolaser,None,None,None,Tactical Vest Orange,Mercenary Pants Orange,Tactical Bags Green,Artic,Stonewall,Overshield
CEA-2d29f9-0756,1878,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1057.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-11ddd6ae,1057,1565,https://metadata.verko.io/dynamic/2/1057,Genesis Cantina Elrond Ape,Silver,Default,Blue Open,Blue,None,Rose,None,None,Hoodie Green,Tactical Pants Orange,Titan Bags Black,Artic,Perseverance,Scavenger
CEA-2d29f9-0757,1879,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/791.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-7f739cf5,791,943,https://metadata.verko.io/dynamic/2/791,Genesis Cantina Elrond Ape,Silver,Default,Red Closed,Red,Monolaser,None,Tribal,None,Company Armor Blue,Company Pants Orange,Tech Belt Grey,Artic,Perseverance,Stonewall
CEA-2d29f9-0758,1880,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1178.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-a24450fc,1178,557,https://metadata.verko.io/dynamic/2/1178,Genesis Cantina Elrond Ape,Silver,Default,Red Open,Red,Steampunk,Pacifier,None,Viking,Tactical Vest Red,Pilot Pants Black,Tech Belt Blue,Artic,Cold Blooded,Resilience
CEA-2d29f9-0759,1881,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1675.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-1cb41c8c,1675,1886,https://metadata.verko.io/dynamic/2/1675,Genesis Cantina Elrond Ape,Bronze,Default,Camo Closed,Camo,None,None,None,None,Large Vest Blue,Tactical Pants Blue,Tactical Bags Yellow,Desert,Stonewall,Grounded
CEA-2d29f9-075a,1882,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/659.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-557aa9db,659,260,https://metadata.verko.io/dynamic/2/659,Genesis Cantina Elrond Ape,Gold,Default,Camo Open,Camo,Zorro Mask,Rose,Punk,Party,Mercenary Armor Red,Tactical Pants Blue,Quad Grenades 1 Black,Golden,Overshield,Perseverance
CEA-2d29f9-075b,1883,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1625.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-091ffd01,1625,1648,https://metadata.verko.io/dynamic/2/1625,Genesis Cantina Elrond Ape,Bronze,Default,Blue Open,Blue,None,Candy Cane,None,None,T Shirt Brown,Tactical Pants Green,Titan Bags Blue,Desert,Precision Weapons Proficiency,Resilience
CEA-2d29f9-075c,1884,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1759.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-80ffc3a2,1759,1240,https://metadata.verko.io/dynamic/2/1759,Genesis Cantina Elrond Ape,Bronze,Default,Blue Open,Blue,Cybermeta Tokyo,Candy Cane,None,None,Hoodie Green,Tactical Pants Brown,Titan Bags Blue,Desert,Perseverance,Hodler
CEA-2d29f9-075d,1885,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1428.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-81fde551,1428,1537,https://metadata.verko.io/dynamic/2/1428,Genesis Cantina Elrond Ape,Bronze,Default,Red Open,Red,None,Octopus Tentacle,None,None,T Shirt Orange,Tactical Pants Blue,Titan Bags Green,Desert,Overachiever,Black Widow
CEA-2d29f9-075e,1886,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1766.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-ae9f711a,1766,1486,https://metadata.verko.io/dynamic/2/1766,Genesis Cantina Elrond Ape,Bronze,Default,Camo Open,Camo,Monolaser,Bone,Punk,None,Hoodie Red,Pilot Pants Brown,None,Desert,Resilience,Cool Moves
CEA-2d29f9-075f,1887,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/504.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-a6034848,504,876,https://metadata.verko.io/dynamic/2/504,Genesis Cantina Elrond Ape,Gold,Default,Camo Closed,Camo,Funny Nose,None,None,Red Dad Hat,Company Armor Red,Tactical Pants Black,Dual Grenades 1 Blue,Golden,Automatic Weapons Proficiency,Scavenger
CEA-2d29f9-0760,1888,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1870.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-e900d52d,1870,1653,https://metadata.verko.io/dynamic/2/1870,Genesis Cantina Elrond Ape,Bronze,Default,Red Closed,Red,None,None,Tribal,None,Tank Shirt Green,Pilot Pants White,Company Bags Green,Desert,Elemental Weapons Proficiency,Adrenaline Rush
CEA-2d29f9-0761,1889,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1758.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-f0a10dab,1758,1490,https://metadata.verko.io/dynamic/2/1758,Genesis Cantina Elrond Ape,Bronze,Default,Blue Open,Blue,None,Wheat,Punk,None,Hoodie Orange,Tactical Pants Orange,Company Bags Black,Desert,Scavenger,Adrenaline Rush
CEA-2d29f9-0762,1890,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1079.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-1ceeab3e,1079,1767,https://metadata.verko.io/dynamic/2/1079,Genesis Cantina Elrond Ape,Silver,Default,Camo Closed,Camo,None,None,None,None,Company Armor Orange,Pilot Pants Green,Dual Grenades 2 Orange,Artic,Escape Artist,Nano Meds
CEA-2d29f9-0763,1891,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/676.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-6bc779bb,676,980,https://metadata.verko.io/dynamic/2/676,Genesis Cantina Elrond Ape,Gold,Default,Grey Closed,Augmented,None,None,None,Tennis Headband,Mercenary Armor Mk.2 Red,Mercenary Pants Black,Quad Grenades 1 Blue,Golden,Overshield,Adrenaline Rush
CEA-2d29f9-0764,1892,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1933.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-a6f6f5b0,1933,1709,https://metadata.verko.io/dynamic/2/1933,Genesis Cantina Elrond Ape,Bronze,Default,Camo Closed,Camo,Monolaser,None,None,None,T Shirt Orange,Tactical Pants Green,Titan Bags Blue,Desert,Cold Blooded,Scavenger
CEA-2d29f9-0765,1893,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/2069.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-7025b21a,2069,1504,https://metadata.verko.io/dynamic/2/2069,Genesis Cantina Elrond Ape,Bronze,Default,Camo Open,Camo,None,Bubble Gum,None,None,Tank Shirt Orange,Company Pants Black,Titan Bags Black,Desert,Elemental Weapons Proficiency,Cold Blooded
CEA-2d29f9-0766,1894,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/24.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-d4a09760,24,34,https://metadata.verko.io/dynamic/2/24,Genesis Cantina Elrond Ape,Legendary,Augmented,Zombie Open,Zombie,MetaScreen Matrix,Wheat,None,Sugegasa,Titan Armor Mk.2 Blue,Pilot Pants Blue,Mortars Red,Neon,Grounded,Brawler
CEA-2d29f9-0767,1895,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1705.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-c31ec6f1,1705,1748,https://metadata.verko.io/dynamic/2/1705,Genesis Cantina Elrond Ape,Bronze,Default,Blue Open,Blue,None,Party Blower,None,None,T Shirt Brown,Tactical Pants Red,Company Bags Black,Desert,Galvanized,Scatter Weapons Proficiency
CEA-2d29f9-0768,1896,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1916.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-e13c6eb0,1916,1893,https://metadata.verko.io/dynamic/2/1916,Genesis Cantina Elrond Ape,Bronze,Default,Camo Closed,Camo,None,None,None,None,Leather Vest Brown,Tactical Pants Orange,Company Bags Brown,Desert,Escape Artist,Perseverance
CEA-2d29f9-0769,1897,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/447.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-ffb1d469,447,1503,https://metadata.verko.io/dynamic/2/447,Genesis Cantina Elrond Ape,Gold,Default,Camo Closed,Camo,None,None,None,None,Rogue Armor Blue,Company Pants Blue,Pilot Bags Green,Golden,Overachiever,Black Widow
CEA-2d29f9-076a,1898,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/1351.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-4696a15c,1351,489,https://metadata.verko.io/dynamic/2/1351,Genesis Cantina Elrond Ape,Silver,Default,Zombie Closed,Zombie,Love Glasses,None,None,Bob,Tactical Vest Black,Rogue Pants Orange,Tech Belt Brown,Artic,Elemental Weapons Proficiency,Brawler
CEA-2d29f9-076b,1899,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/75.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-bd183d8e,75,47,https://metadata.verko.io/dynamic/2/75,Genesis Cantina Elrond Ape,Legendary,Default,Zombie Open,Zombie,3D Glasses,Octopus Tentacle,None,Party,Titan Armor Mk.2 Green,Pilot Pants Orange,Waistband Black,Neon,Galvanized,Explosive Weapons Proficiency
CEA-2d29f9-076c,1900,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/2093.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-c21d2e2c,2093,1399,https://metadata.verko.io/dynamic/2/2093,Genesis Cantina Elrond Ape,Bronze,Default,Camo Open,Camo,None,Pipe,Punk,None,Hoodie Green,Tactical Pants Blue,Company Bags Brown,Desert,Resilience,Scatter Weapons Proficiency
CEA-2d29f9-076d,1901,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/952.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-d1fe73cc,952,751,https://metadata.verko.io/dynamic/2/952,Genesis Cantina Elrond Ape,Silver,Default,Robot Closed,Robot,None,None,None,Dandy,Hoodie Black,Pilot Pants Green,Tactical Bags Brown,Artic,Escape Artist,Hodler
CEA-2d29f9-076e,1902,https://ipfs.io/ipfs/bafybeiggyrikwxvdqaijyyxvft36pwjlipou7nb72wcto32ry6j5ppcooq/800.png,https://media.elrond.com/nfts/thumbnail/CEA-2d29f9-dce2bd44,800,1256,https://metadata.verko.io/dynamic/2/800,Genesis Cantina Elrond Ape,Silver,Default,Blue Open,Blue,Steampunk,Lollipop,None,None,Large Vest Brown,Tactical Pants Red,Tactical Bags Yellow,Artic,Black Widow,Precision Weapons Proficiency
